"gene","start","end"
"PF3D7_1321100",861001,872925
"PF3D7_1321200",875107,876069
"PF3D7_1321300",876120,886756
"PF3D7_1321400",886652,889804
"PF3D7_1321500",889872,895607
"PF3D7_1321600",897716,901044
"PF3D7_1321700",901750,906652
"PF3D7_1321800",907364,910306
"PF3D7_1321900",910812,913627
"PF3D7_1322000",914465,918899
"PF3D7_1322100",920884,930124
"PF3D7_1322200",931298,944119
"PF3D7_1322300",944138,949434
"PF3D7_1322400",950902,952733
"PF3D7_1322500",952855,955994
"PF3D7_1322600",955837,958095
"PF3D7_1322700",958097,959380
"PF3D7_1322800",959842,961034
"PF3D7_1322900",961213,963561
"PF3D7_1323000",963661,964690
"PF3D7_1323100",965440,967252
"PF3D7_1323200",967817,969229
"PF3D7_1323300",969898,971782
"PF3D7_1323400",971388,973888
"PF3D7_1323500",973969,977910
"PF3D7_1323600",978955,980517
"PF3D7_1323700",981651,984211
"PF3D7_1323800",984290,988964
"PF3D7_1323900",989180,990618
"PF3D7_1324000",990726,996075
"PF3D7_1324100",996864,999493
"PF3D7_1324200",999535,1001981
"PF3D7_1324300",1002038,1019770
"PF3D7_1324400",1021423,1023251
"PF3D7_1324500",1022857,1028042
"PF3D7_1324600",1028092,1034031
"PF3D7_1324700",1034495,1036418
"PF3D7_1324800",1036517,1039173
"PF3D7_1324900",1040006,1042682
"PF3D7_1325000",1042495,1043464
"PF3D7_1325100",1043646,1046792
"PF3D7_1325200",1047544,1049934
"PF3D7_1325300",1050915,1051319
"PF3D7_1325400",1052185,1063669
"PF3D7_1325500",1063689,1066411
"PF3D7_1325600",1066876,1067829
"PF3D7_1325700",1066607,1069187
"PF3D7_1325800",1070871,1075794
"PF3D7_1325900",1075906,1084660
"PF3D7_1326000",1085365,1087256
"PF3D7_1326100",1087203,1090675
"PF3D7_1326200",1089230,1091327
"PF3D7_1326300",1092355,1094980
"PF3D7_1326400",1095046,1099223
"PF3D7_1326500",1099245,1106065
"PF3D7_1326600",1107779,1122729
"PF3D7_1326700",1125242,1127086
"PF3D7_1326800",1127157,1128955
"PF3D7_1326900",1129282,1133343
"PF3D7_1327000",1133394,1138536
"PF3D7_1327100",1138558,1141561
"PF3D7_1327200",1142949,1144084
"PF3D7_1327300",1145298,1152588
"PF3D7_1327400",1152124,1154113
"PF3D7_1327500",1154684,1158545
"PF3D7_1327600",1158691,1160403
"PF3D7_1327700",1159359,1161728
"PF3D7_1327800",1162463,1165039
"PF3D7_1327900",1165307,1166558
"PF3D7_1328000",1173631,1181569
"PF3D7_1328100",1183590,1186246
"PF3D7_1328200",1186514,1196153
"PF3D7_1328300",1195364,1199554
"PF3D7_1328400",1199670,1202958
"PF3D7_1328500",1203340,1208913
"PF3D7_1328600",1209744,1211772
"PF3D7_1328700",1213394,1213615
"PF3D7_1328800",1213757,1216004
"PF3D7_1328900",1214915,1217537
"PF3D7_1329000",1217710,1226469
"PF3D7_1329100",1226639,1235365
"PF3D7_1329200",1236406,1238812
"PF3D7_1329300",1238815,1241964
"PF3D7_1329400",1242635,1247339
"PF3D7_1329500",1250030,1258393
"PF3D7_1329600",1258409,1260377
"PF3D7_1329700",1260632,1263601
"PF3D7_1329800",1264495,1269102
"PF3D7_1329900",1269178,1271461
"PF3D7_1330000",1271713,1273859
"PF3D7_1330100",1274448,1275008
"PF3D7_1330200",1275104,1276146
"PF3D7_1330300",1275888,1278531
"PF3D7_1330400",1278881,1281897
"PF3D7_1330500",1284735,1287844
"PF3D7_1330600",1287674,1289679
"PF3D7_1330700",1289960,1293507
"PF3D7_1330800",1293638,1297395
"PF3D7_1330900",1294943,1295022
"PF3D7_1331000",1297070,1299355
"PF3D7_1331100",1299417,1305427
"PF3D7_1331200",1305681,1308163
"PF3D7_1331300",1308678,1310348
"PF3D7_1331400",1310771,1312216
"PF3D7_1331500",1313440,1316380
"PF3D7_1331600",1316161,1317997
"PF3D7_1331700",1318841,1323158
"PF3D7_1331800",1322579,1325044
"PF3D7_1331900",1324253,1324342
"PF3D7_1332000",1325849,1328634
"PF3D7_1332100",1329491,1331059
"PF3D7_1332200",1332221,1335647
"PF3D7_1332300",1335713,1337184
"PF3D7_1332400",1336921,1340631
"PF3D7_1332500",1340768,1341856
"PF3D7_1332600",1340764,1344123
"PF3D7_1332700",1344509,1347450
"PF3D7_1332800",1347359,1349852
"PF3D7_1332900",1349542,1354540
"PF3D7_1333000",1354881,1357621
"PF3D7_1333100",1357703,1360831
"PF3D7_1333200",1360971,1367998
"PF3D7_1333300",1367637,1369621
"PF3D7_1333400",1369452,1370905
"PF3D7_1333500",1371664,1373056
"PF3D7_1333600",1372985,1377791
"PF3D7_1333700",1378294,1380973
"PF3D7_1333800",1380836,1383978
"PF3D7_1333900",1384922,1389288
"PF3D7_1334000",1389425,1391366
"PF3D7_1334100",1392263,1396454
"PF3D7_1334200",1397512,1399983
"PF3D7_1334300",1400682,1402748
"PF3D7_1334400",1403522,1404451
"PF3D7_1334500",1405046,1408182
"PF3D7_1334600",1408270,1410124
"PF3D7_1334700",1410493,1412171
"PF3D7_1334800",1412213,1415795
"PF3D7_1334900",1414878,1415018
"PF3D7_1335000",1415833,1417543
"PF3D7_1335100",1418213,1421552
"PF3D7_1335200",1422322,1425596
"PF3D7_1335300",1428350,1439462
"PF3D7_1335400",1440169,1451101
"PF3D7_1335500",1451489,1453443
"PF3D7_1335600",1454260,1456075
"PF3D7_1335700",1456097,1461662
"PF3D7_1335800",1462045,1464260
"PF3D7_1335900",1464895,1466619
"PF3D7_1336000",1469753,1471997
"PF3D7_1336100",1472056,1473319
"PF3D7_1336200",1473321,1476255
"PF3D7_1336300",1476333,1477407
"PF3D7_1336400",1477391,1482233
"PF3D7_1336500",1479501,1479598
"PF3D7_1336600",1480483,1482222
"PF3D7_1336700",1482259,1484407
"PF3D7_1336800",1485785,1487899
"PF3D7_1336900",1487930,1490567
"PF3D7_1337000",1491206,1494872
"PF3D7_1337100",1495106,1497722
"PF3D7_1337200",1497877,1501494
"PF3D7_1337300",1502688,1506534
"PF3D7_1337400",1506707,1509508
"PF3D7_1337500",1509051,1521971
"PF3D7_1337600",1524111,1524192
"PF3D7_1337700",1525110,1528360
"PF3D7_1337800",1527826,1531730
"PF3D7_1337900",1533805,1535537
"PF3D7_1338000",1535607,1540516
"PF3D7_1338100",1540544,1544422
"PF3D7_1338200",1544563,1547358
"PF3D7_1338300",1547546,1550917
"PF3D7_1338400",1550500,1553305
"PF3D7_1338500",1554199,1556364
"PF3D7_1338600",1556354,1561135
"PF3D7_1338700",1561210,1563893
"PF3D7_1338800",1564491,1567716
"PF3D7_1338900",1568367,1571577
"PF3D7_1339000",1572631,1573723
"PF3D7_1339100",1575356,1575427
"PF3D7_1339200",1576926,1576997
"PF3D7_1339300",1579733,1585346
"PF3D7_1339400",1585383,1586852
"PF3D7_1339500",1586916,1588336
"PF3D7_1339600",1588075,1590380
"PF3D7_1339700",1590184,1596674
"PF3D7_1339800",1596717,1597962
"PF3D7_1339900",1598111,1601567
"PF3D7_1340000",1601698,1603554
"PF3D7_1340100",1603632,1605515
"PF3D7_1340200",1605532,1606298
"PF3D7_1340300",1606863,1610503
"PF3D7_1340400",1610715,1611989
"PF3D7_1340500",1613155,1616805
"PF3D7_1340600",1617537,1620495
"PF3D7_1340700",1620976,1623379
"PF3D7_1340800",1622988,1625706
"PF3D7_1340900",1625796,1629643
"PF3D7_1341000",1631333,1631406
"PF3D7_1341100",1632602,1632709
"PF3D7_1341200",1633454,1635827
"PF3D7_1341300",1635428,1638062
"PF3D7_1341400",1637268,1637347
"PF3D7_1341500",1639020,1641267
"PF3D7_1341600",1641926,1644490
"PF3D7_1341700",1645048,1645868
"PF3D7_1341800",1645735,1648368
"PF3D7_1341900",1649035,1651981
"PF3D7_1342000",1652531,1655349
"PF3D7_1342100",1655461,1660193
"PF3D7_1342200",1660640,1663930
"PF3D7_1342300",1664354,1665907
"PF3D7_1342400",1665798,1668854
"PF3D7_1342500",1669390,1671510
"PF3D7_1342600",1673239,1677299
"PF3D7_1342700",1677300,1678286
"PF3D7_1342800",1678802,1682001
"PF3D7_1342900",1682054,1694167
"PF3D7_1343000",1695462,1699267
"PF3D7_1343100",1699588,1702492
"PF3D7_1343200",1703564,1707279
"PF3D7_1343300",1706393,1711568
"PF3D7_1343400",1714271,1719409
"PF3D7_1343500",1719474,1721883
"PF3D7_1343600",1721704,1724056
"PF3D7_1343700",1724600,1727877
"PF3D7_1343800",1730093,1753967
"PF3D7_1343900",1755697,1758708
"PF3D7_1344000",1758930,1762648
"PF3D7_1344100",1763082,1767594
"PF3D7_1344200",1768122,1772620
"PF3D7_1344300",1773639,1781932
"PF3D7_1344400",1785041,1787409
"PF3D7_1344500",1787599,1788926
"PF3D7_1344600",1789220,1790757
"PF3D7_1344700",1790894,1794920
"PF3D7_1344800",1795375,1798284
"PF3D7_1344900",1799856,1806394
"PF3D7_1345000",1806661,1809617
"PF3D7_1345100",1809393,1810615
"PF3D7_1345200",1811227,1813968
"PF3D7_1345300",1814550,1815796
"PF3D7_1345400",1816344,1821300
"PF3D7_1345500",1822843,1825456
"PF3D7_1345600",1825789,1828280
"PF3D7_1345700",1827863,1830813
"PF3D7_1345800",1830487,1835383
"PF3D7_1345900",1835227,1837216
"PF3D7_1346000",1837752,1840105
"PF3D7_1346100",1842673,1844921
"PF3D7_1346200",1845502,1847873
"PF3D7_1346300",1848215,1851281
"PF3D7_1346400",1852631,1871215
"PF3D7_1346500",1871485,1873751
"PF3D7_1346600",1873784,1875145
"PF3D7_1346700",1875452,1878087
"PF3D7_1346800",1878475,1880618
"PF3D7_1346900",1881224,1883036
"PF3D7_1347000",1882964,1884946
"PF3D7_1347100",1885939,1888476
"PF3D7_1347200",1889277,1891491
"PF3D7_1347300",1893364,1895258
"PF3D7_1347400",1895620,1896958
"PF3D7_1347500",1896562,1903155
"PF3D7_1347600",1902723,1905355
"PF3D7_1347700",1907067,1911493
"PF3D7_1347800",1911507,1912832
"PF3D7_1347900",1912646,1919522
"PF3D7_1348000",1919643,1924321
"PF3D7_1348100",1925011,1927105
"PF3D7_1348200",1927114,1928445
"PF3D7_1348300",1929041,1934453
"PF3D7_1348400",1935006,1947401
"PF3D7_1348500",1950044,1952494
"PF3D7_1348600",1952854,1954954
"PF3D7_1348700",1955254,1958358
"PF3D7_1348800",1959657,1965677
"PF3D7_1348900",1965627,1966386
"PF3D7_1349000",1966890,1969427
"PF3D7_1349100",1969601,1971078
"PF3D7_1349200",1971557,1974585
"PF3D7_1349300",1976376,1982692
"PF3D7_1349400",1982878,1985282
"PF3D7_1349500",1985013,1996039
"PF3D7_1349600",1996357,1998701
"PF3D7_1349700",1998716,1999945
"PF3D7_1349800",2000270,2002377
"PF3D7_1349900",2002379,2002989
"PF3D7_1350000",2003004,2005374
"PF3D7_1350100",2005394,2008444
"PF3D7_1350200",2009378,2010603
"PF3D7_1350300",2010870,2012401
"PF3D7_1350400",2012425,2015228
"PF3D7_1350500",2014953,2019472
"PF3D7_1350600",2021350,2022307
"PF3D7_1350700",2023039,2025270
"PF3D7_1350800",2025366,2026106
"PF3D7_1350900",2026229,2029960
"PF3D7_1351000",2032016,2040395
"PF3D7_1351100",2039975,2042372
"PF3D7_1351200",2042430,2048269
"PF3D7_1351300",2048381,2049656
"PF3D7_1351400",2051487,2053580
"PF3D7_1351500",2052741,2052885
"PF3D7_1351600",2055161,2057075
"PF3D7_1351700",2058839,2064747
"PF3D7_1351800",2065333,2067148
"PF3D7_1351900",2067513,2068916
"PF3D7_1352000",2069203,2075512
"PF3D7_1352100",2075535,2079893
"PF3D7_1352200",2079867,2083628
"PF3D7_1352300",2083689,2086318
"PF3D7_1352400",2087113,2092848
"PF3D7_1352500",2092297,2094680
"PF3D7_1352600",2096326,2099369
"PF3D7_1352700",2101043,2109710
"PF3D7_1352800",2110042,2113787
"PF3D7_1352900",2113577,2116771
"PF3D7_1353000",2118361,2120913
"PF3D7_1353100",2124264,2126527
"PF3D7_1353200",2129062,2131680
"PF3D7_1353300",2132005,2139029
"PF3D7_1353400",2139411,2143719
"PF3D7_1353500",2143723,2145387
"PF3D7_1353600",2145221,2147873
"PF3D7_1353700",2149723,2150864
"PF3D7_1353800",2151014,2152684
"PF3D7_1353900",2153175,2155528
"PF3D7_1354000",2155755,2157542
"PF3D7_1354100",2157908,2159670
"PF3D7_1354200",2159676,2163263
"PF3D7_1354300",2163553,2168036
"PF3D7_1354400",2169202,2172008
"PF3D7_1354500",2173757,2176285
"PF3D7_1354600",2175867,2177361
"PF3D7_1354700",2178639,2179862
"PF3D7_1354800",2180143,2183414
"PF3D7_1354900",2183640,2186476
"PF3D7_1355100",2186494,2190804
"PF3D7_1355200",2190835,2194498
"PF3D7_1355300",2195099,2197551
"PF3D7_1355400",2197906,2197978
"PF3D7_1355500",2198698,2202351
"PF3D7_1355600",2202011,2205513
"PF3D7_1355700",2205950,2212554
"PF3D7_1355800",2212459,2215136
"PF3D7_1355900",2216285,2218436
"PF3D7_1356000",2218743,2222939
"PF3D7_1356100",2223411,2227718
"PF3D7_1356200",2228269,2229941
"PF3D7_1356300",2231116,2233675
"PF3D7_1356400",2234959,2238932
"PF3D7_1356500",2239261,2240004
"PF3D7_1356600",2240792,2243672
"PF3D7_1356700",2244508,2247386
"PF3D7_1356800",2248107,2262674
"PF3D7_1356900",2262738,2265705
"PF3D7_1357000",2265717,2269459
"PF3D7_1357100",2266590,2270877
"PF3D7_1357200",2271135,2274371
"PF3D7_1357300",2274713,2275078
"PF3D7_1357400",2275621,2280940
"PF3D7_1357500",2280953,2284450
"PF3D7_1357600",2284813,2286089
"PF3D7_1357700",2285945,2291193
"PF3D7_1357800",2291061,2295045
"PF3D7_1357900",2295079,2297485
"PF3D7_1358000",2297267,2305076
"PF3D7_1358100",2305078,2308166
"PF3D7_1358200",2308497,2314416
"PF3D7_1358300",2314206,2316111
"PF3D7_1358400",2316496,2318408
"PF3D7_1358500",2318416,2321089
"PF3D7_1358600",2322060,2325077
"PF3D7_1358700",2325473,2328323
"PF3D7_1358800",2329517,2331678
"PF3D7_1358900",2331698,2335247
"PF3D7_1359000",2335486,2346648
"PF3D7_1359100",2347380,2350101
"PF3D7_1359200",2350110,2353226
"PF3D7_1359300",2353589,2357798
"PF3D7_1359400",2358469,2362433
"PF3D7_1359500",2364426,2365235
"PF3D7_1359600",2367440,2379279
"PF3D7_1359700",2379985,2393171
"PF3D7_1359800",2393370,2394355
"PF3D7_1359900",2395314,2402848
"PF3D7_1360000",2403511,2404044
"PF3D7_1360100",2404623,2406467
"PF3D7_1360200",2406644,2408604
"PF3D7_1360300",2408666,2410749
"PF3D7_1360400",2411192,2412387
"PF3D7_1360500",2413324,2425261
"PF3D7_1360700",2425337,2432314
"PF3D7_1360800",2434692,2439303
"PF3D7_1360900",2439392,2443396
"PF3D7_1361000",2444905,2447446
"PF3D7_1361100",2449531,2453792
"PF3D7_1361200",2454751,2461569
"PF3D7_1361300",2461591,2463928
"PF3D7_1361400",2463755,2464745
"PF3D7_1361500",2464790,2468539
"PF3D7_1361600",2469127,2469540
"PF3D7_1361700",2470306,2472405
"PF3D7_1361800",2473498,2482244
"PF3D7_1361900",2481776,2484101
"PF3D7_1362000",2486033,2487778
"PF3D7_1362100",2487843,2489579
"PF3D7_1362200",2489913,2492561
"PF3D7_1362300",2492607,2494181
"PF3D7_1362400",2495001,2502249
"PF3D7_1362500",2502730,2505875
"PF3D7_1362600",2505912,2507356
"PF3D7_1362700",2509007,2517549
"PF3D7_1362800",2518311,2525712
"PF3D7_1362900",2526360,2531483
"PF3D7_1363000",2532007,2535722
"PF3D7_1363100",2535745,2539767
"PF3D7_1363200",2539355,2541896
"PF3D7_1363300",2542180,2543589
"PF3D7_1363400",2543068,2547394
"PF3D7_1363500",2547654,2551108
"PF3D7_1363600",2551210,2552002
"PF3D7_1363700",2552035,2555363
"PF3D7_1363800",2556025,2559547
"PF3D7_1364000",2563135,2567108
"PF3D7_1364100",2568534,2571611
"PF3D7_1364200",2571524,2578165
"PF3D7_1364300",2578668,2582635
"PF3D7_1364400",2583838,2595100
"PF3D7_1364500",2596245,2598309
"PF3D7_1364600",2598355,2601731
"PF3D7_1364700",2601801,2603107
"PF3D7_1364800",2603194,2605638
"PF3D7_1364900",2605886,2608261
"PF3D7_1365000",2608363,2610359
"PF3D7_1365100",2609807,2610960
"PF3D7_1365200",2610995,2612309
"PF3D7_1365300",2611904,2615834
"PF3D7_1365400",2615836,2618677
"PF3D7_1365500",2619004,2621127
"PF3D7_1365600",2621160,2624082
"PF3D7_1365700",2624097,2627647
"PF3D7_1365800",2629805,2631978
"PF3D7_1365900",2632304,2634360
"PF3D7_1366000",2633993,2636011
"PF3D7_1366100",2636101,2637601
"PF3D7_1366200",2637892,2639016
"PF3D7_1366300",2638584,2653705
"PF3D7_1366400",2654471,2660689
"PF3D7_1366500",2660521,2662797
"PF3D7_1366600",2662173,2665818
"PF3D7_1366700",2665864,2668733
"PF3D7_1366800",2668028,2671369
"PF3D7_1366900",2674514,2679479
"PF3D7_1367000",2678143,2680756
"PF3D7_1367100",2680786,2683055
"PF3D7_1367200",2683581,2684967
"PF3D7_1367300",2685059,2686331
"PF3D7_1367400",2687168,2691319
"PF3D7_1367500",2691361,2693825
"PF3D7_1367600",2693485,2695219
"PF3D7_1367700",2695379,2700285
"PF3D7_1367800",2701228,2704776
"PF3D7_1367900",2706499,2708442
"PF3D7_1368000",2708492,2709566
"PF3D7_1368100",2709995,2711880
"PF3D7_1368200",2713313,2717072
"PF3D7_1368300",2717791,2719445
"PF3D7_1368400",2718413,2721928
"PF3D7_1368500",2722470,2725470
"PF3D7_1368600",2725142,2726519
"PF3D7_1368700",2727274,2729996
"PF3D7_1368800",2730239,2736221
"PF3D7_1368900",2738083,2741740
"PF3D7_1369000",2742329,2746396
"PF3D7_1369100",2746174,2748732
"PF3D7_1369200",2748967,2756484
"PF3D7_1369300",2755662,2758407
"PF3D7_1369400",2759048,2768913
"PF3D7_1369500",2769414,2773904
"PF3D7_1369600",2773725,2776948
"PF3D7_1369700",2777488,2779407
"PF3D7_1369800",2780354,2780427
"PF3D7_1369900",2781080,2781151
"PF3D7_1370000",2781622,2781695
"PF3D7_1370100",2783150,2783221
"PF3D7_1370200",2783766,2783836
"PF3D7_1370300",2786609,2789345
"PF3D7_1370500",2794237,2794851
"PF3D7_1370800",2796119,2797144
"PF3D7_1370900",2797507,2798103
"PF3D7_1371000",2800004,2802154
"PF3D7_1371200",2802527,2802686
"PF3D7_1371300",2802945,2807159
"PF3D7_1371500",2808200,2810256
"PF3D7_1371600",2811706,2820270
"PF3D7_1371700",2811277,2824446
"PF3D7_1371800",2823251,2825967
"PF3D7_1371900",2829530,2830830
"PF3D7_1372000",2832623,2835439
"PF3D7_1372100",2835756,2839580
"PF3D7_1372200",2840236,2842840
"PF3D7_1372300",2843157,2847557
"PF3D7_1372400",2850369,2853482
"PF3D7_1372500",2854544,2855568
"PF3D7_1401000",34693,35773
"PF3D7_1401050",39081,40440
"PF3D7_1401100",39940,43736
"PF3D7_1401200",46160,48541
"PF3D7_1401300",47990,50443
"PF3D7_1401400",52256,54457
"PF3D7_1401500",56497,59127
"PF3D7_1401600",60100,64491
"PF3D7_1401700",66269,67081
"PF3D7_1401800",69339,74061
"PF3D7_1401900",73418,76793
"PF3D7_1402000",76988,80648
"PF3D7_1402100",80732,83840
"PF3D7_1402200",84195,85840
"PF3D7_1402300",85517,89001
"PF3D7_1402400",89265,91389
"PF3D7_1402500",91741,94594
"PF3D7_1402550",93010,93095
"PF3D7_1402600",92792,92874
"PF3D7_1402700",94596,99118
"PF3D7_1402800",100564,106014
"PF3D7_1402900",106341,109299
"PF3D7_1403000",110031,112645
"PF3D7_1403100",112600,119538
"PF3D7_1403200",119995,121405
"PF3D7_1403300",121855,125340
"PF3D7_1403400",125986,129877
"PF3D7_1403500",130022,132234
"PF3D7_1403600",131925,133539
"PF3D7_1403700",133424,135951
"PF3D7_1403800",136530,141420
"PF3D7_1403900",141443,143326
"PF3D7_1404000",143936,144696
"PF3D7_1404100",144730,146345
"PF3D7_1404200",147447,148737
"PF3D7_1404300",150000,150608
"PF3D7_1404400",151480,152805
"PF3D7_1404500",152807,154904
"PF3D7_1404600",154855,160386
"PF3D7_1404700",160928,162542
"PF3D7_1404800",163283,168162
"PF3D7_1404900",168515,171941
"PF3D7_1405000",171985,175299
"PF3D7_1405100",175043,179843
"PF3D7_1405200",180266,181742
"PF3D7_1405300",181855,185353
"PF3D7_1405400",185138,190524
"PF3D7_1405500",190754,192994
"PF3D7_1405600",192727,194345
"PF3D7_1405700",196106,199602
"PF3D7_1405800",200101,204702
"PF3D7_1405900",204930,209333
"PF3D7_1406000",210252,211328
"PF3D7_1406100",211139,215915
"PF3D7_1406200",217394,227116
"PF3D7_1406300",227948,230574
"PF3D7_1406400",230607,232875
"PF3D7_1406500",233001,237744
"PF3D7_1406600",238872,244318
"PF3D7_1406700",244331,246273
"PF3D7_1406800",246052,249607
"PF3D7_1406900",250334,252921
"PF3D7_1407000",253542,257360
"PF3D7_1407100",258164,260710
"PF3D7_1407200",260615,262717
"PF3D7_1407300",263070,267617
"PF3D7_1407400",267209,269438
"PF3D7_1407500",269535,271698
"PF3D7_1407600",271014,277357
"PF3D7_1407700",279176,280673
"PF3D7_1407800",282209,286187
"PF3D7_1407900",287116,291277
"PF3D7_1408000",292244,295261
"PF3D7_1408100",296683,299101
"PF3D7_1408200",300579,306041
"PF3D7_1408300",312569,313296
"PF3D7_1408400",313838,318345
"PF3D7_1408500",319847,321454
"PF3D7_1408600",322243,324322
"PF3D7_1408700",324334,347119
"PF3D7_1408800",348831,350857
"PF3D7_1408900",350700,352431
"PF3D7_1409000",352521,355754
"PF3D7_1409100",355859,360616
"PF3D7_1409200",360234,362579
"PF3D7_1409300",362619,364640
"PF3D7_1409400",365269,367978
"PF3D7_1409500",369422,373409
"PF3D7_1409600",373950,377186
"PF3D7_1409700",377013,380614
"PF3D7_1409800",382261,386166
"PF3D7_1409900",387792,392617
"PF3D7_1410000",392855,394689
"PF3D7_1410100",395877,398406
"PF3D7_1410200",399105,403567
"PF3D7_1410300",403607,418311
"PF3D7_1410400",419442,423481
"PF3D7_1410500",423495,424842
"PF3D7_1410600",425584,429101
"PF3D7_1410700",429125,431542
"PF3D7_1410800",432899,435698
"PF3D7_1410900",436329,440098
"PF3D7_1411000",440206,447773
"PF3D7_1411100",447469,451755
"PF3D7_1411200",451761,456500
"PF3D7_1411300",457646,461237
"PF3D7_1411400",460578,467594
"PF3D7_1411500",468631,472384
"PF3D7_1411600",472825,474880
"PF3D7_1411700",474972,477365
"PF3D7_1411800",477095,479654
"PF3D7_1411900",479713,482052
"PF3D7_1412000",482070,484006
"PF3D7_1412100",484274,487738
"PF3D7_1412200",487436,490380
"PF3D7_1412300",491286,492947
"PF3D7_1412400",493932,505187
"PF3D7_1412500",506478,509453
"PF3D7_1412600",509238,511218
"PF3D7_1412700",511818,516959
"PF3D7_1412800",515932,519380
"PF3D7_1412900",519028,523889
"PF3D7_1413000",523890,525305
"PF3D7_1413100",527132,529234
"PF3D7_1413200",530058,532455
"PF3D7_1413300",532707,533532
"PF3D7_1413400",533951,536207
"PF3D7_1413500",536446,538247
"PF3D7_1413600",538869,540572
"PF3D7_1413700",540168,546533
"PF3D7_1413800",546796,549599
"PF3D7_1413900",550913,553649
"PF3D7_1414000",552757,555969
"PF3D7_1414100",557487,562812
"PF3D7_1414200",562981,566801
"PF3D7_1414300",570027,571644
"PF3D7_1414400",573759,577168
"PF3D7_1414500",577208,589915
"PF3D7_1414600",590603,592740
"PF3D7_1414700",592791,598162
"PF3D7_1414800",599435,601403
"PF3D7_1414900",601981,605559
"PF3D7_1415000",606246,607405
"PF3D7_1415100",608580,611484
"PF3D7_1415200",611486,613217
"PF3D7_1415300",613736,616628
"PF3D7_1415400",617813,623560
"PF3D7_1415500",623840,628505
"PF3D7_1415600",628620,633494
"PF3D7_1415700",634236,637046
"PF3D7_1415800",639678,641985
"PF3D7_1415900",641606,642984
"PF3D7_1416000",643914,644989
"PF3D7_1416100",645055,648793
"PF3D7_1416200",648910,658762
"PF3D7_1416300",658760,660974
"PF3D7_1416400",661098,665295
"PF3D7_1416500",667206,669129
"PF3D7_1416600",669374,679741
"PF3D7_1416700",680612,682264
"PF3D7_1416800",682466,685191
"PF3D7_1416900",684962,686566
"PF3D7_1417000",688592,689740
"PF3D7_1417100",690145,692507
"PF3D7_1417200",693329,708432
"PF3D7_1417300",708755,713627
"PF3D7_1417400",714708,725998
"PF3D7_1417500",726517,729371
"PF3D7_1417600",730017,746011
"PF3D7_1417700",748818,752352
"PF3D7_1417800",752903,757053
"PF3D7_1417900",756645,758888
"PF3D7_1418000",759029,762021
"PF3D7_1418100",762614,773407
"PF3D7_1418200",775121,776382
"PF3D7_1418300",776390,777202
"PF3D7_1418400",778092,778163
"PF3D7_1418500",779377,779495
"PF3D7_1418600",780006,780124
"PF3D7_1418700",780916,781034
"PF3D7_1418800",782061,782363
"PF3D7_1418900",782752,786343
"PF3D7_1419000",786525,791332
"PF3D7_1419100",793391,797397
"PF3D7_1419200",797071,800473
"PF3D7_1419300",801242,804083
"PF3D7_1419400",803869,812354
"PF3D7_1419500",813569,814898
"PF3D7_1419600",815258,818340
"PF3D7_1419700",819039,821674
"PF3D7_1419800",821701,824646
"PF3D7_1419900",825465,827532
"PF3D7_1420000",828485,830942
"PF3D7_1420100",831758,837178
"PF3D7_1420200",838158,842717
"PF3D7_1420300",843380,844973
"PF3D7_1420400",846155,849672
"PF3D7_1420500",849819,853349
"PF3D7_1420600",853711,856441
"PF3D7_1420700",857678,863689
"PF3D7_1420800",863623,864820
"PF3D7_1420900",864953,867033
"PF3D7_1421000",867794,868957
"PF3D7_1421100",870397,875176
"PF3D7_1421150",875173,875321
"PF3D7_1421200",874901,877378
"PF3D7_1421300",877441,881450
"PF3D7_1421400",881798,884182
"PF3D7_1421500",884235,885074
"PF3D7_1421600",885211,888459
"PF3D7_1421700",887932,888120
"PF3D7_1421800",888580,890032
"PF3D7_1421900",890541,891622
"PF3D7_1422000",891991,893290
"PF3D7_1422100",893533,895571
"PF3D7_1422200",895874,897254
"PF3D7_1422300",897267,899556
"PF3D7_1422400",899929,905858
"PF3D7_1422500",906564,909327
"PF3D7_1422600",910212,912272
"PF3D7_1422700",913234,917625
"PF3D7_1422800",918026,920067
"PF3D7_1422900",922368,924402
"PF3D7_1423000",924840,927108
"PF3D7_1423100",927631,931876
"PF3D7_1423200",932326,935581
"PF3D7_1423300",935849,941730
"PF3D7_1423400",941899,947048
"PF3D7_1423500",947041,952924
"PF3D7_1423600",953981,958714
"PF3D7_1423700",958574,965842
"PF3D7_1423800",967040,972619
"PF3D7_1423900",972775,972860
"PF3D7_1424000",973147,973225
"PF3D7_1424100",973577,977414
"PF3D7_1424200",974006,974074
"PF3D7_1424300",975241,975336
"PF3D7_1424400",976472,980866
"PF3D7_1424500",979464,979605
"PF3D7_1424600",979767,979836
"PF3D7_1424700",981588,981671
"PF3D7_1424800",981881,981998
"PF3D7_1424900",982154,982228
"PF3D7_1425000",982349,982520
"PF3D7_1425100",982892,983018
"PF3D7_1425200",982400,984901
"PF3D7_1425300",985023,988047
"PF3D7_1425400",988897,992990
"PF3D7_1425500",993652,994661
"PF3D7_1425600",994688,1001019
"PF3D7_1425700",1005996,1008490
"PF3D7_1425800",1008510,1012651
"PF3D7_1425900",1012155,1014312
"PF3D7_1426000",1015470,1017199
"PF3D7_1426100",1018646,1020564
"PF3D7_1426200",1020917,1023165
"PF3D7_1426300",1023202,1025765
"PF3D7_1426400",1026262,1027215
